ONS	OS
E05007922	7000000000002950
E05007923	7000000000002948
E05007924	7000000000003016
E05007925	7000000000002916
E05007926	7000000000003032
E05000916	7000000000005994
E05000917	7000000000005993
E05000918	7000000000005988
E05000919	7000000000042420
E05000920	7000000000006044
E05000921	7000000000005997
E05000922	7000000000006040
E05000923	7000000000042416
E05000924	7000000000005990
E05000925	7000000000006001
E05000926	7000000000005986
E05000927	7000000000042417
E05000928	7000000000005984
E05000929	7000000000042418
E05000930	7000000000042415
E05000931	7000000000042419
E05004096	7000000000019720
E05004097	7000000000019789
E05004098	7000000000019919
E05004099	7000000000019788
E05004100	7000000000019933
E05004101	7000000000019725
E05004102	7000000000019734
E05004103	7000000000019774
E05004104	7000000000019722
E05004105	7000000000019727
E05004106	7000000000019784
E05004107	7000000000019732
E05004108	7000000000019733
E05004109	7000000000019781
E05004110	7000000000019704
E05004111	7000000000019924
E05004112	7000000000019718
E05004113	7000000000019676
E05004114	7000000000019674
E05004115	7000000000019790
E05004116	7000000000019786
E05004117	7000000000019787
E05004118	7000000000019730
E05004119	7000000000019923
E05000193	7000000000011324
E05000194	7000000000011310
E05000195	7000000000011332
E05000196	7000000000041853
E05000197	7000000000011298
E05000198	7000000000011306
E05000199	7000000000011305
E05000200	7000000000011320
E05000201	7000000000011326
E05000202	7000000000011382
E05000203	7000000000011311
E05000204	7000000000041854
E05000205	7000000000011323
E05000206	7000000000011307
E05000207	7000000000011317
E05000208	7000000000011374
E05000209	7000000000011372
E05000210	7000000000011319
E05000211	7000000000011331
E05000212	7000000000011295
E05000213	7000000000011321
E05000366	7000000000011115
E05000367	7000000000010856
E05000368	7000000000011238
E05000369	7000000000011280
E05000370	7000000000011107
E05000371	7000000000041899
E05000372	7000000000011279
E05000373	7000000000011287
E05000374	7000000000011236
E05000375	7000000000011240
E05000376	7000000000011286
E05000377	7000000000011224
E05000378	7000000000011237
E05000379	7000000000011113
E05000380	7000000000011114
E05000381	7000000000011284
E05003770	7000000000042332
E05003771	7000000000014516
E05003772	7000000000014710
E05003773	7000000000014504
E05003774	7000000000014508
E05003775	7000000000014509
E05003776	7000000000014511
E05003777	7000000000014499
E05003778	7000000000014514
E05003779	7000000000014502
E05003780	7000000000014505
E05003781	7000000000014500
E05003782	7000000000014506
E05003783	7000000000014519
E05003784	7000000000014517
E05008824	7000000000007482
E05008825	7000000000039006
E05008826	7000000000044389
E05008827	7000000000007460
E05008828	7000000000007489
E05008829	7000000000007474
E05008830	7000000000039005
E05008831	7000000000007484
E05008832	7000000000007472
E05008833	7000000000044383
E05008834	7000000000007486
E05008835	7000000000007497
E05008836	7000000000007512
E05008837	7000000000007540
E05008838	7000000000044381
E05008839	7000000000039003
E05008840	7000000000007461
E05008841	7000000000007499
E05008842	7000000000044388
E05008843	7000000000007468
E05008844	7000000000044382
E05008845	7000000000044380
E05008846	7000000000007493
E05008847	7000000000039002
E05008848	7000000000044386
E05008849	7000000000007491
E05008850	7000000000044384
E05008851	7000000000007494
E05008852	7000000000007458
E05008853	7000000000044387
E05008854	7000000000044379
E05008855	7000000000007510
E05008856	7000000000044385
E05009406	7000000000011943
E05009407	7000000000011918
E05009408	7000000000011984
E05009409	7000000000012009
E05009410	7000000000041910
E05009411	7000000000038416
E05009412	7000000000044518
E05009413	7000000000011922
E05009414	7000000000011953
E05009415	7000000000041911
E05009416	7000000000038419
E05009417	7000000000038418
E05009418	7000000000012002
E05009419	7000000000038414
E05009420	7000000000012005
E05009421	7000000000012059
E05009422	7000000000038415
E05009423	7000000000012006
E05009424	7000000000011990
E05007391	7000000000013868
E05007392	7000000000041598
E05007393	7000000000013841
E05007394	7000000000013848
E05007395	7000000000013861
E05007396	7000000000013834
E05007397	7000000000013837
E05007398	7000000000013851
E05007399	7000000000013855
E05007400	7000000000013875
E05007401	7000000000013874
E05007402	7000000000013858
E05007403	7000000000013865
E05007404	7000000000041605
E05007405	7000000000013864
E05007406	7000000000013866
E05007407	7000000000013863
E05007408	7000000000013862
E05007409	7000000000013849
E05007410	7000000000013845
E05006027	7000000000007660
E05006028	7000000000007530
E05006029	7000000000043432
E05006030	7000000000043430
E05006031	7000000000039007
E05006032	7000000000043434
E05006033	7000000000007351
E05006034	7000000000007335
E05006035	7000000000007693
E05006036	7000000000007313
E05006037	7000000000043496
E05006038	7000000000007310
E05006039	7000000000007538
E05006040	7000000000043433
E05006041	7000000000007667
E05006042	7000000000043510
E05006043	7000000000007317
E05006044	7000000000007664
E05006045	7000000000172228
E05006046	7000000000007311
E05006047	7000000000007525
E05006048	7000000000007321
E05006049	7000000000007338
E05006050	7000000000039004
E05006051	7000000000043431
E05006052	7000000000007674
E05006053	7000000000007331
E05007348	7000000000014050
E05007349	7000000000014057
E05007350	7000000000014046
E05007351	7000000000014047
E05007352	7000000000014048
E05007353	7000000000014164
E05007354	7000000000014177
E05007355	7000000000014176
E05007356	7000000000014178
E05007357	7000000000014061
E05007358	7000000000014059
E05007359	7000000000014163
E05007360	7000000000014162
E05007361	7000000000014049
E05000146	7000000000010999
E05000147	7000000000011001
E05000148	7000000000011063
E05000149	7000000000011026
E05000150	7000000000010765
E05000151	7000000000010894
E05000152	7000000000010897
E05000153	7000000000011028
E05000154	7000000000011003
E05000155	7000000000010898
E05000156	7000000000010766
E05000157	7000000000010769
E05000158	7000000000011022
E05000159	7000000000010895
E05000160	7000000000010767
E05000161	7000000000011029
E05000162	7000000000010768
E05000163	7000000000011002
E05000164	7000000000011064
E05000165	7000000000011062
E05000166	7000000000011060
E05000167	7000000000010998
E05000168	7000000000011027
E05000169	7000000000011000
E05007846	7000000000003287
E05007847	7000000000003206
E05007848	7000000000003162
E05007849	7000000000003264
E05007850	7000000000003289
E05007851	7000000000003166
E05007852	7000000000003053
E05007853	7000000000003247
E05007854	7000000000003285
E05007855	7000000000003002
E05007856	7000000000003254
E05007857	7000000000003008
E05007858	7000000000003263
E05007859	7000000000003260
E05007860	7000000000042215
E05007861	7000000000003051
E05007862	7000000000003365
E05007863	7000000000003370
E05007864	7000000000003266
E05007865	7000000000003278
E05007866	7000000000003271
E05007867	7000000000003249
E05006819	7000000000010283
E05006820	7000000000010462
E05006821	7000000000038983
E05006822	7000000000010240
E05006823	7000000000010418
E05006824	7000000000010319
E05006825	7000000000010457
E05006826	7000000000010270
E05006827	7000000000010280
E05006828	7000000000010273
E05006829	7000000000010275
E05006830	7000000000010274
E05006831	7000000000010227
E05006832	7000000000010214
E05006833	7000000000010549
E05006834	7000000000010259
E05006835	7000000000010361
E05006836	7000000000010299
E05006837	7000000000010414
E05006838	7000000000010313
E05006839	7000000000010503
E05006840	7000000000010419
E05006841	7000000000010219
E05006842	7000000000010306
E05006843	7000000000010424
E05006844	7000000000010237
E05006845	7000000000010252
E05006846	7000000000010362
E05006847	7000000000010277
E05006848	7000000000010433
E05006849	7000000000010497
E05006850	7000000000010752
E05006851	7000000000010324
E05006852	7000000000010263
E05006853	7000000000010223
E05006854	7000000000010221
E05006855	7000000000010230
E05006856	7000000000010224
E05006857	7000000000010235
E05003986	7000000000002669
E05003987	7000000000002889
E05003988	7000000000002892
E05003989	7000000000042113
E05003990	7000000000002806
E05003991	7000000000042118
E05003992	7000000000002812
E05003993	7000000000002807
E05003994	7000000000002810
E05003995	7000000000002885
E05003996	7000000000002658
E05003997	7000000000002879
E05003998	7000000000002743
E05003999	7000000000002877
E05004000	7000000000002681
E05004001	7000000000002664
E05004002	7000000000002667
E05004003	7000000000002882
E05004004	7000000000002863
E05004005	7000000000042114
E05004006	7000000000002680
E05004007	7000000000002626
E05004008	7000000000002867
E05004009	7000000000002872
E05004010	7000000000002624
E05004011	7000000000002631
E05004012	7000000000002663
E05004013	7000000000002670
E05004014	7000000000002814
E05004015	7000000000042115
E05004016	7000000000002739
E05004017	7000000000042116
E05004018	7000000000042117
E05004019	7000000000002816
E05004020	7000000000002661
E05002078	7000000000022820
E05002079	7000000000022856
E05002080	7000000000022826
E05002081	7000000000022857
E05002082	7000000000022858
E05002083	7000000000022831
E05002084	7000000000022823
E05002085	7000000000022818
E05002086	7000000000022855
E05002087	7000000000022824
E05002088	7000000000042189
E05002089	7000000000022835
E05002090	7000000000022833
E05002091	7000000000022816
E05002092	7000000000022860
E05002093	7000000000022810
E05002094	7000000000022863
E05002095	7000000000022848
E05002096	7000000000022861
E05002097	7000000000022815
E05000085	7000000000011507
E05000086	7000000000011506
E05000087	7000000000011337
E05000088	7000000000011336
E05000089	7000000000011454
E05000090	7000000000011512
E05000091	7000000000011502
E05000092	7000000000011501
E05000093	7000000000011514
E05000094	7000000000011449
E05000095	7000000000011451
E05000096	7000000000011462
E05000097	7000000000011509
E05000098	7000000000011344
E05000099	7000000000011388
E05000100	7000000000011508
E05000101	7000000000011461
E05000102	7000000000011457
E05000103	7000000000041828
E05000104	7000000000011458
E05000105	7000000000011452
E05005316	7000000000004570
E05005317	7000000000004568
E05005318	7000000000004746
E05005319	7000000000041798
E05005320	7000000000004576
E05005321	7000000000004755
E05005322	7000000000004760
E05005323	7000000000004748
E05005324	7000000000004574
E05005325	7000000000004758
E05005326	7000000000004577
E05005327	7000000000004757
E05005328	7000000000004567
E05005329	7000000000004575
E05006297	7000000000041992
E05006298	7000000000021452
E05006299	7000000000021242
E05006300	7000000000021311
E05006301	7000000000041990
E05006302	7000000000021346
E05006303	7000000000021299
E05006304	7000000000021306
E05006305	7000000000021129
E05006306	7000000000041994
E05006307	7000000000021131
E05006308	7000000000021231
E05006309	7000000000041993
E05006310	7000000000021121
E05006311	7000000000021200
E05006312	7000000000021079
E05006313	7000000000021139
E05006314	7000000000041991
E05006315	7000000000021232
E05006316	7000000000021202
E05000670	7000000000018842
E05000671	7000000000018858
E05000672	7000000000018851
E05000673	7000000000018852
E05000674	7000000000018841
E05000675	7000000000018853
E05000676	7000000000042526
E05000677	7000000000018844
E05000678	7000000000018847
E05000679	7000000000042525
E05000680	7000000000042524
E05000681	7000000000018856
E05000682	7000000000018859
E05000683	7000000000018840
E05000684	7000000000018812
E05000685	7000000000018857
E05000686	7000000000018848
E05007646	7000000000016341
E05007647	7000000000016238
E05007648	7000000000016389
E05007649	7000000000016423
E05007650	7000000000016414
E05007651	7000000000016337
E05007652	7000000000016402
E05007653	7000000000016384
E05007654	7000000000016333
E05007655	7000000000042232
E05007656	7000000000016386
E05007657	7000000000016364
E05007658	7000000000016405
E05007659	7000000000016342
E05007660	7000000000016410
E05007661	7000000000016385
E05007662	7000000000042233
E05007663	7000000000016407
E05007664	7000000000016366
E05007665	7000000000016391
E05007666	7000000000016236
E05007667	7000000000016404
E05002372	7000000000000202
E05002373	7000000000000392
E05002374	7000000000000318
E05002375	7000000000000315
E05002376	7000000000042361
E05002377	7000000000000204
E05002378	7000000000042358
E05002379	7000000000000394
E05002380	7000000000042357
E05002381	7000000000042359
E05002382	7000000000000274
E05002383	7000000000000312
E05002384	7000000000042360
E05002385	7000000000000268
E05002386	7000000000000389
E05002387	7000000000000351
E05002388	7000000000000272
E05002389	7000000000042356
E05002390	7000000000000324
E05002391	7000000000000321
E05002392	7000000000000468
E05002393	7000000000042362
E05002394	7000000000000209
E05002395	7000000000000390
E05002396	7000000000000459
E05000534	7000000000011052
E05000535	7000000000011053
E05000536	7000000000011097
E05000537	7000000000010858
E05000538	7000000000011059
E05000539	7000000000011011
E05000540	7000000000011086
E05000541	7000000000011087
E05000542	7000000000011089
E05000543	7000000000011074
E05000544	7000000000011098
E05000545	7000000000011073
E05000546	7000000000011088
E05000547	7000000000011083
E05000548	7000000000010978
E05000549	7000000000041888
E05000550	7000000000011090
E05000551	7000000000011015
E05000552	7000000000011172
E05000553	7000000000011051
E05000554	7000000000011012
E05007103	7000000000015903
E05007104	7000000000015864
E05007105	7000000000015929
E05007106	7000000000015931
E05007107	7000000000015909
E05007108	7000000000015920
E05007109	7000000000015870
E05007110	7000000000015927
E05007111	7000000000015918
E05007112	7000000000015921
E05007113	7000000000042077
